"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101062717";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059796";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068850";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101064216";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070052";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070052";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101070149";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070149";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101058731";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058731";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101066013";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069990";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069990";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101046894";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046894";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101063326";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060007";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057062";"HORIZON.2.1";"Health";"true"
"101057062";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057318";"HORIZON.2.1";"Health";"true"
"101057318";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101072845";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072729";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058124";"HORIZON.2.5.9";"Energy Storage";""
"101058124";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101057100";"HORIZON.2.1";"Health";"true"
"101057100";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101073014";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058889";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070008";"HORIZON.2.3.3";"Cybersecurity";""
"101070008";"HORIZON.2.3";"Civil Security for Society";"true"
"101069018";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058877";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079227";"HORIZON.4.1.2";"Twinning";""
"101079227";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101079319";"HORIZON.4.1.2";"Twinning";""
"101079319";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101064686";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059700";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101059700";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059288";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101059288";"HORIZON.2.2.1";"Democracy and Governance";""
"101070374";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070374";"HORIZON.2.4.2";"Key Digital Technologies";""
"101072881";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060410";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101060410";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101067622";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079792";"HORIZON.1.3";"Research infrastructures";"true"
"101079792";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101057902";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101056804";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056804";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101068328";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073307";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101071015";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101078945";"HORIZON.1.3";"Research infrastructures";"true"
"101078945";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101057775";"HORIZON.2.1";"Health";"true"
"101057775";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101072846";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073878";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073878";"HORIZON.2.3.2";"Protection and Security";""
"101073878";"HORIZON.2.3";"Civil Security for Society";"true"
"101070077";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101070077";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101060247";"HORIZON.2.6.5";"Food Systems";""
"101060247";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101058933";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072475";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056777";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056777";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056777";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101058527";"HORIZON.1.3";"Research infrastructures";"true"
"101058527";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058527";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101057721";"HORIZON.2.1";"Health";"true"
"101057721";"HORIZON.2.1.1";"Health throughout the Life Course";""
"101058414";"HORIZON.1.3";"Research infrastructures";"true"
"101058414";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101057510";"HORIZON.2.1";"Health";"true"
"101057510";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101059950";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059950";"HORIZON.2.6.1";"Environmental Observation";""
"101061388";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061388";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101058696";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058696";"HORIZON.2.4.8";"Circular Industries";""
"101058696";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101072415";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057695";"HORIZON.2.1";"Health";"true"
"101057695";"HORIZON.2.1.6";"Health Care Systems";""
"101062692";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067095";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058279";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058279";"HORIZON.2.4.4";"Advanced Materials";""
"101071886";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073899";"HORIZON.2.3.2";"Protection and Security";""
"101073899";"HORIZON.2.3";"Civil Security for Society";"true"
"101074048";"HORIZON.2.3.2";"Protection and Security";""
"101074048";"HORIZON.2.3";"Civil Security for Society";"true"
"101058386";"HORIZON.1.3";"Research infrastructures";"true"
"101058386";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101073928";"HORIZON.2.3.2";"Protection and Security";""
"101073928";"HORIZON.2.3";"Civil Security for Society";"true"
"101073932";"HORIZON.2.3.2";"Protection and Security";""
"101073932";"HORIZON.2.3";"Civil Security for Society";"true"
"101057436";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073223";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069888";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069888";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101070363";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070363";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101073037";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070440";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070440";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101058593";"HORIZON.1.3";"Research infrastructures";"true"
"101058593";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101070181";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070181";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101069820";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069820";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101058384";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058384";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070062";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070062";"HORIZON.2.4.2";"Key Digital Technologies";""
"101046961";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046961";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101061424";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061424";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101073465";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069707";"HORIZON.2.5.9";"Energy Storage";""
"101069707";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101060941";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101060941";"HORIZON.2.2.2";"Cultural Heritage";""
"101057457";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101057457";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057404";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101057404";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069732";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069732";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101073957";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073957";"HORIZON.2.3";"Civil Security for Society";"true"
"101070076";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070076";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101067621";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061179";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069689";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069689";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101075582";"HORIZON.2.5.2";"Energy Supply";""
"101075582";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101058625";"HORIZON.1.3";"Research infrastructures";"true"
"101058625";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101073963";"HORIZON.2.3.2";"Protection and Security";""
"101073963";"HORIZON.2.3";"Civil Security for Society";"true"
"101058054";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058054";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057294";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101057294";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101060538";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060538";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101076963";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101076963";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101076963";"HORIZON.2.5.8";"Smart Mobility";""
"101059267";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079242";"HORIZON.4.1.2";"Twinning";""
"101079242";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101059872";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101059872";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101062593";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070679";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070679";"HORIZON.2.4.2";"Key Digital Technologies";""
"101073476";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059264";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059264";"HORIZON.2.6.7";"Circular Systems";""
"101060765";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060765";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101070690";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070690";"HORIZON.2.4.2";"Key Digital Technologies";""
"101058589";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058589";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101059609";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101059609";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101064961";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101080022";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101080022";"HORIZON.2.4.2";"Key Digital Technologies";""
"101060809";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101060809";"HORIZON.2.2.1";"Democracy and Governance";""
"101069515";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069515";"HORIZON.2.4.2";"Key Digital Technologies";""
"101071224";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073929";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073929";"HORIZON.2.3.2";"Protection and Security";""
"101073929";"HORIZON.2.3";"Civil Security for Society";"true"
"101074010";"HORIZON.2.3.2";"Protection and Security";""
"101074010";"HORIZON.2.3";"Civil Security for Society";"true"
"101073980";"HORIZON.2.3.2";"Protection and Security";""
"101073980";"HORIZON.2.3";"Civil Security for Society";"true"
"101073876";"HORIZON.2.3.2";"Protection and Security";""
"101073876";"HORIZON.2.3";"Civil Security for Society";"true"
"101073909";"HORIZON.2.3.2";"Protection and Security";""
"101073909";"HORIZON.2.3";"Civil Security for Society";"true"
"101073982";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073982";"HORIZON.2.3";"Civil Security for Society";"true"
"101073795";"HORIZON.2.3.2";"Protection and Security";""
"101073795";"HORIZON.2.3";"Civil Security for Society";"true"
"101073985";"HORIZON.2.3.2";"Protection and Security";""
"101073985";"HORIZON.2.3";"Civil Security for Society";"true"
"101056896";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056896";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056896";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101056883";"HORIZON.2.1";"Health";"true"
"101056883";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101056674";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056674";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056674";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101073821";"HORIZON.2.3.2";"Protection and Security";""
"101073821";"HORIZON.2.3";"Civil Security for Society";"true"
"101059260";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059260";"HORIZON.2.6.6";"Bio-based Innovation Systems in the EU Bioeconomy";""
"101078935";"HORIZON.4.1.2";"Twinning";""
"101078935";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101046217";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046217";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101069508";"HORIZON.2.5.9";"Energy Storage";""
"101069508";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056935";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056935";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101062662";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101072828";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069686";"HORIZON.2.5.9";"Energy Storage";""
"101069686";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101070279";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070279";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101069705";"HORIZON.2.5.9";"Energy Storage";""
"101069705";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056740";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056740";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056740";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101060593";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060593";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101062645";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069612";"HORIZON.2.5.9";"Energy Storage";""
"101069612";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101079136";"HORIZON.4.1.2";"Twinning";""
"101079136";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101079469";"HORIZON.4.1.2";"Twinning";""
"101079469";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101061516";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061516";"HORIZON.2.2.2";"Cultural Heritage";""
"101069765";"HORIZON.2.5.9";"Energy Storage";""
"101069765";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056814";"HORIZON.2.2";"Culture, creativity and inclusive society";""
"101056814";"HORIZON.2.1";"Health";""
"101056814";"HORIZON.2.4";"Digital, Industry and Space";""
"101056814";"HORIZON.2.3";"Civil Security for Society";""
"101056814";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056814";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";""
"101073062";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057014";"HORIZON.2.1";"Health";"true"
"101057014";"HORIZON.2.1.2";"Environmental and Social Health Determinants";""
"101069756";"HORIZON.2.5.9";"Energy Storage";""
"101069756";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056793";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101056793";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101060698";"HORIZON.2.6.5";"Food Systems";""
